"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"87","2113","20113","Regional Transit Service, Inc. and Lift Line, Inc.","NY","Rochester, NY",694396,2353,231,5800426,13323750,52119457,0.255638695545121,3372614,0.0647093080804737,2005,1,1,"75664",0.363095719421023,12928234,"1-Apr-19",1,"d2","r1",2019,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"88","2116","20116","Centro of Cayuga, Inc.","NY","Syracuse, NY",402267,2239,13,628288,322188,2222017,0.144997990564429,50178,0.0225821854648277,2005,3,0.13371684815516,"86302",0.384186861096275,402167,"29-Jun-15",1,"d2","r1",2015,FALSE,492,0,0,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"89","2120","20120","Greater Glens Falls Transit System","NY","Glens Falls, NY",57627,1630,6,295688,193118,1057235,0.182663267863815,168128,0.15902613893789,2005,1,1,"33598",0.35825346112886,285496,"4-Sep-18",1,"d2","r1",2018,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"90","2126","20126","Hudson Transit Lines, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,159,8613053,27911424,32630555,0.855376931222898,1205547,0.0369453415671293,2005,43,0.0258397214273766,"63217",0.501887119276325,3245893,"12-Oct-09",1,"d2","r1",2009,FALSE,492,0,0,"Private-For-Profit Corporation"
"91","2128","20128","Suburban Transit Corporation","NJ","New York-Newark, NY-NJ-CT",17799861,5309,118,6251770,19922290,18505648,1.07655187216357,1362203,0.0736101216234092,2005,43,0.0187557182369631,"63217",0.501887119276325,3641316,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"92","2132","20132","New Jersey Transit Corporation-45","NJ","New York-Newark, NY-NJ-CT",17799861,5309,44,1085730,7743367,7339246,1.05506301328502,214768,0.0292629515348034,2005,43,0.0032572608975407,"63217",0.501887119276325,3770760,"25-Jul-08",1,"d2","r1",2008,FALSE,492,0,0,"Other"
"93","2135","20135","Monsey New Square Trails Corporation","NY","New York-Newark, NY-NJ-CT",17799861,5309,31,1075559,2440304,3235562,0.754213332954213,210952,0.0651979470645285,2005,43,0.00322674723338028,"63217",0.501887119276325,542835,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"94","2136",NA,"Queens Surface Corporation","NY","New York-Newark, NY-NJ-CT",17799861,5309,257,863547,4609277,15947773,0.28902323854246,580894,0.0364247722863876,2005,43,0.00259069738911937,"63217",0.501887119276325,4052718,"8-Sep-13",1,"d2","r1",2013,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"95","2137","20137","Monroe Bus Corporation","NY","Poughkeepsie-Newburgh, NY",351982,1328,13,692967,1635936,2129803,0.768116112147462,208933,0.0980996833979481,2005,11,0.209185523189455,"71803",0.357714418250195,273409,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"96","2145","20145","Tompkins Consolidated Area Transit","NY","Ithaca, NY",53528,1802,59,1543276,2817605,8805602,0.319978690837946,1243371,0.141202271008842,2005,1,1,"41914",0.637528414961769,3090978,"20-Aug-17",1,"d2","r1",2017,FALSE,492,0,0,"Private-Non-Profit Corporation"
"97","2147",NA,"GTJC","NY","New York-Newark, NY-NJ-CT",17799861,5309,537,11962026,59925542,185579895,0.322909666480844,0,0,2005,43,0.0358868591133755,"63217",0.501887119276325,65485749,"31-Dec-06",2,"d2","r1",2006,FALSE,492,0,0,"Private Provider Reporting on Behalf of a Public Entity"
"98","2148","20148","Newburgh Beacon Bus Corporation","NY","Poughkeepsie-Newburgh, NY",351982,1328,9,254897,166806,907315,0.183845742658283,104757,0.115458247686856,2005,11,0.076945601023458,"71803",0.357714418250195,116213,"1-Jan-15",1,"d2","r1",2015,FALSE,492,0,0,"Private Provider Reporting on Behalf of a Public Entity"
"99","2149","20149","Rockland Coaches, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,88,4308365,18100113,17797446,1.01700620414862,230951,0.0129766372096311,2005,43,0.0129253763337413,"63217",0.501887119276325,4328619,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"100","2158","20158","Tioga County","NY","Binghamton, NY-PA",158884,2079,16,391346,129557,843541,0.153587081125873,0,0,2005,2,0.220280910987815,"07732",0.401450270971682,39388,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"101","2160","20160","Community Transit, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,21,920116,3557320,3538829,1.00522517476826,37165,0.0105020615576509,2005,43,0.00276040808304234,"63217",0.501887119276325,595943,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"102","2161","20161","DeCamp Bus Lines","NJ","New York-Newark, NY-NJ-CT",17799861,5309,57,1709169,10626576,14519911,0.731862337172728,777685,0.0535599012969157,2005,43,0.00512761860774662,"63217",0.501887119276325,2195276,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"103","2163","20163","Lakeland Bus Lines, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,57,2910681,10574824,13375601,0.790605521202374,1679460,0.125561460752306,2005,43,0.00873223306578491,"63217",0.501887119276325,1872086,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"104","2165","20165","Olympia Trails Bus Company, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,21,1282471,13598196,12730969,1.06811948092875,808894,0.0635375044900353,2005,43,0.00384749674461414,"63217",0.501887119276325,672454,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"105","2166","20166","Orange-Newark-Elizabeth, Inc.","NJ","New York-Newark, NY-NJ-CT",17799861,5309,58,2274178,14604254,14079008,1.03730703185906,1609850,0.114343993554091,2005,43,0.00682268250250735,"63217",0.501887119276325,12394405,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"106","2168",NA,"Trans-Hudson Express","NJ","New York-Newark, NY-NJ-CT",17799861,5309,68,2878370,12549765,12523765,1.00207605300802,450980,0.036009937906053,2005,43,0.00863529795589531,"63217",0.501887119276325,7711260,"26-Apr-15",1,"d2","r1",2015,FALSE,492,0,0,"Private-For-Profit Corporation"
"107","2169","20169","Trans-Bridge Lines, Inc.","PA","New York-Newark, NY-NJ-CT",17799861,5309,42,3391894,10620433,9907464,1.07196281510586,1192424,0.120356127461074,2005,43,0.0101759034887153,"63217",0.501887119276325,996530,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"108","2171",NA,"Private One of New York, LLC, dba: New York Airport Service","NY","New York-Newark, NY-NJ-CT",17799861,5309,35,1246046,12813246,11377355,1.12620604701181,345395,0.0303581104747105,2005,43,0.00373821936608272,"63217",0.501887119276325,947334,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"109","2172","20172","Centro of Oswego, Inc.","NY","Syracuse, NY",402267,2239,14,516655,406701,2606254,0.156048105825449,52432,0.0201177628888052,2005,3,0.109958296487604,"86302",0.384186861096275,407764,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"110","2175","20175","Private Transportation Corporation","NY","New York-Newark, NY-NJ-CT",17799861,5309,6,220212,1444931,1419689,1.01777995039759,767863,0.540867049050884,2005,43,0.000660650379716165,"63217",0.501887119276325,512283,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private-For-Profit Corporation"
"111","2177","20177","Adirondack Transit Lines, Inc,","NY","Kingston, NY",53458,1588,26,2009073,8220946,10031982,0.81947375902389,1190360,0.118656512740952,2005,1,1,"45262",0.398747195213164,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,492,0,0,"Private-For-Profit Corporation"
"112","2178","20178","Ulster County Area Transit","NY","Poughkeepsie-Newburgh, NY",351982,1328,14,717942,268922,2565749,0.104812278987539,303255,0.118193556735285,2005,11,0.216724711118544,"71803",0.357714418250195,194446,"1-Jan-15",1,"d2","r1",2015,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"113","2179","20179","Hendrick Hudson Bus Lines, Inc.","NY","Poughkeepsie-Newburgh, NY",351982,1328,6,372059,157688,1112098,0.141793259227154,124839,0.112255394758376,2005,11,0.112313222090439,"71803",0.357714418250195,38015,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Private Provider Reporting on Behalf of a Public Entity"
"114","2180",NA,"Atlantic Express","NY","New York-Newark, NY-NJ-CT",17799861,5309,24,616651,2493645,3308373,0.753737562239808,33152,0.0100206355208436,2005,43,0.00184999326695345,"63217",0.501887119276325,18356,"30-Jun-06",2,"d2","r1",2006,FALSE,492,0,0,"Private Provider Reporting on Behalf of a Public Entity"
"115","2188","20188","MTA Bus Company","NY",NA,NA,NA,443,0,43316547,124612884,0.347608895722211,5160786,0.0414145458667019,2005,30,0,NA,NA,24638749,"3-Jan-10",1,"d2","r1",2010,FALSE,492,0,0,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"116","3001","30001","Kanawha Valley Regional Transportation Authority","WV","Charleston, WV",182991,1614,59,2599610,1578995,10005839,0.157807356284665,916759,0.0916224016796593,2005,1,1,"15481",0.313341323408819,2125308,"14-Feb-14",1,"d5","r3",2014,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"117","3002","30002","The Tri-State Transit Authority","WV","Huntington, WV-KY-OH",177550,1663,28,760350,363353,4036932,0.0900072133986899,298134,0.07385162791942,2005,2,1,"40753",0.340436576600559,684431,"30-Jun-22",0,"d5","r3",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"118","3006","30006","Greater Richmond Transit Company","VA","Richmond, VA",818836,1875,223,4480961,9634114,31761006,0.30333151286203,3024464,0.0952256990852242,2005,2,0.909592498607993,"74746",0.362631434551681,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,492,0,0,"Other Publicly-Owned or Privately Chartered Corporation"
"119","3007","30007","Greater Roanoke Transit Company","VA","Roanoke, VA",197442,1763,47,1506202,1410306,6258722,0.22533450119689,380239,0.0607534573352196,2005,1,1,"75421",0.346875149887285,1923317,"1-Jan-13",1,"d5","r3",2013,FALSE,492,0,0,"Other Publicly-Owned or Privately Chartered Corporation"
"120","3008","30008","Greater Lynchburg Transit Company","VA","Lynchburg, VA",98714,1325,21,1033269,802632,3722449,0.21561934092314,269898,0.0725054930235444,2005,1,1,"52201",0.361751628580292,1104263,"8-Mar-15",1,"d5","r3",2015,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"121","3009","30009","Petersburg Area Transit","VA","Richmond, VA",818836,1875,14,445378,350561,1740295,0.201437687288649,194387,0.111697729407945,2005,2,0.0904075013920073,"74746",0.362631434551681,464797,"1-May-21",1,"d5","r3",2021,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"122","3010","30010","Lehigh and Northampton Transportation Authority","PA","Allentown-Bethlehem, PA-NJ",576408,1991,170,2554543,3340088,21977861,0.151975117141745,1231748,0.056044944501196,2005,1,1,"01495",0.312059022231767,4401359,"1-May-08",1,"d2","r1",2008,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"123","3011","30011","Altoona Metro Transit","PA","Altoona, PA",82520,2196,39,540463,564048,3593427,0.156966594841081,381076,0.106048070546584,2005,1,1,"01792",0.303217077570655,663076,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"124","3012","30012","Cambria County Transit Authority","PA","Johnstown, PA",76113,1779,27,673528,763297,5409156,0.141112033004779,661061,0.122211487337396,2005,1,1,"43291",0.331116899034779,1251256,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"125","3013","30013","Erie Metropolitan Transit Authority","PA","Erie, PA",194804,2472,96,1401076,5509875,11786697,0.467465567325604,654369,0.0555175890243043,2005,1,1,"27766",0.344654926723405,2588887,"1-Sep-17",1,"d2","r1",2017,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"126","3014","30014","Capital Area Transit","PA","Harrisburg, PA",362782,1741,106,1594234,3699064,13556350,0.272865778767884,1202226,0.0886836058378546,2005,1,1,"37081",0.32784778447407,1969069,"1-Nov-16",1,"d2","r1",2016,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"127","3015","30015","Luzerne County Transportation Authority","PA","Scranton, PA",385237,2427,43,951329,742256,5724338,0.129666696830271,345258,0.0603140485415082,2005,2,0.481319279555862,"80227",0.347221175347353,2780392,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"128","3018","30018","Red Rose Transit Authority","PA","Lancaster, PA",323554,1622,92,1538443,1991969,10630491,0.187382595968521,1097984,0.10328629223241,2005,1,1,"47530",0.320887472024988,1946006,"10-Aug-21",1,"d2","r1",2021,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"129","3019","30019","Southeastern Pennsylvania Transportation Authority","PA","Philadelphia, PA-NJ-DE-MD",5149079,2861,2210,51112600,330766549,856158895,0.386337805904592,77308543,0.090296957085285,2005,4,0.878408271129375,"69076",0.309930299884784,332892371,"23-Mar-08",1,"d2","r1",2008,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"130","3022","30022","Port Authority of Allegheny County","PA","Pittsburgh, PA",1753136,2057,1056,29111265,62098937,274439090,0.226275845033592,26660687,0.0971460989759148,2005,6,0.939583045946164,"69697",0.313620548674412,67179046,"15-Sep-06",1,"d2","r1",2006,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"131","3023","30023","Beaver County Transit Authority","PA","Pittsburgh, PA",1753136,2057,40,981784,1421180,5289601,0.268674329122367,505464,0.0955580581597743,2005,6,0.0316876508520399,"69697",0.313620548674412,578666,"24-Mar-16",1,"d2","r1",2016,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"132","3024","30024","Berks Area Reading Transportation Authority","PA","Reading, PA",240264,2387,91,1558568,2455731,11444925,0.214569427060466,904562,0.079036079310262,2005,1,1,"73693",0.300769329952293,2646408,"22-Apr-21",1,"d2","r1",2021,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"133","3025","30025","County of Lackawanna Transit System","PA","Scranton, PA",385237,2427,32,1025174,790399,5004306,0.157943778817682,483979,0.0967125111853672,2005,2,0.518680720444138,"80227",0.347221175347353,1791552,"30-Jun-22",0,"d2","r1",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"134","3026","30026","Williamsport Bureau of Transportation","PA","Williamsport, PA",58693,2176,21,741476,628314,3158572,0.198923437553426,155725,0.0493023429575137,2005,1,1,"95455",0.415194273182439,1253920,"17-Feb-22",2,"d2","r1",2022,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"135","3027","30027","York County Transportation Authority","PA","York, PA",192903,1627,64,1113401,3668893,7562438,0.48514685343536,407223,0.0538481108869917,2005,1,1,"97750",0.296451212339063,1458561,"2-Nov-14",1,"d2","r1",2014,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"136","3030","30030","Washington Metropolitan Area Transit Authority","DC","Washington, DC-VA-MD",3933920,3401,2246,51097655,477846720,1035384754,0.461516086801487,82135729,0.0793287023811054,2005,11,0.643427237096756,"92242",0.3890163236433,412822055,"23-Mar-09",1,"d5","r3",2009,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"137","3034","30034","Maryland Transit Administration","MD","Baltimore, MD",2076354,3041,1238,26301871,115353270,401411841,0.28736887709299,32050037,0.0798432774682399,2005,3,0.948374455782662,"04843",0.371335246465561,102748973,"24-Aug-08",1,"d5","r3",2008,FALSE,492,0,0,"State Government Unit or Department of Transportation"
"138","3035","30035","Ohio Valley Regional Transportation Authority","WV","Wheeling, WV-OH",87613,1614,16,726068,293976,2979958,0.0986510548135242,259800,0.0871824367994448,2005,1,1,"94726",0.32866543827323,498054,"30-Jun-22",0,"d5","r3",2022,FALSE,492,0,0,"Independent Public Agency or Authority of Transit Service"
"139","3036","30036","Charlottesville Transit Service","VA","Charlottesville, VA",81449,2174,47,900597,497651,4935170,0.100837661114004,229326,0.0464677002008036,2005,1,1,"15724",0.541477850735226,1385286,"28-Sep-10",1,"d5","r3",2010,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"140","3040","30040","Annapolis Department of Transportation","MD","Baltimore, MD",2076354,3041,20,907000,721621,3784351,0.19068553630464,460088,0.121576460534448,2005,3,0.0327039711887749,"04843",0.371335246465561,1525900,"29-Aug-10",1,"d5","r3",2010,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
"141","3042","30042","Washington County Transportation Department","MD","Hagerstown, MD-WV-PA",120326,1568,11,424522,242320,1449119,0.167218841240781,191638,0.132244487857795,2005,1,1,"36190",0.403727500957406,298626,"24-Sep-15",1,"d5","r3",2015,FALSE,492,0,0,"City, County or Local Government Unit or Department of Transportation"
